phase,dataset,symbol,start,end,rows,files,status,elapsed
stock,prices,6536.TW,2025-09-22,2025-09-27,45453,1,OK,3.738
stock,prices,6539.TW,2025-09-22,2025-09-27,45453,1,OK,4.061
stock,prices,6538.TW,2025-09-22,2025-09-27,45453,1,OK,4.063
stock,prices,6541.TW,2025-09-22,2025-09-27,45453,1,OK,3.361
stock,prices,6542.TW,2025-09-22,2025-09-27,45453,1,OK,3.125
stock,prices,6543.TW,2025-09-22,2025-09-27,45453,1,OK,4.245
stock,prices,6546.TW,2025-09-22,2025-09-27,45453,1,OK,3.825
stock,prices,6547.TW,2025-09-22,2025-09-27,45453,1,OK,3.162
stock,prices,6548.TW,2025-09-22,2025-09-27,45453,1,OK,3.518
stock,prices,6550.TW,2025-09-22,2025-09-27,45453,1,OK,2.843
stock,prices,6552.TW,2025-09-22,2025-09-27,45453,1,OK,3.646
stock,prices,6555.TW,2025-09-22,2025-09-27,45453,1,OK,2.8
stock,prices,6558.TW,2025-09-22,2025-09-27,45453,1,OK,3.713
stock,prices,6556.TW,2025-09-22,2025-09-27,45453,1,OK,4.16
stock,prices,6560.TW,2025-09-22,2025-09-27,45453,1,OK,4.228
stock,prices,6590.TW,2025-09-22,2025-09-27,45453,1,OK,3.198
stock,prices,6549.TW,2025-09-22,2025-09-27,45453,1,OK,4.673
stock,prices,6591.TW,2025-09-22,2025-09-27,45453,1,OK,2.993
stock,prices,6559.TW,2025-09-22,2025-09-27,45453,1,OK,6.357
stock,prices,6625.TW,2025-09-22,2025-09-27,45453,1,OK,3.781
stock,prices,6634.TW,2025-09-22,2025-09-27,45453,1,OK,3.092
stock,prices,6638.TW,2025-09-22,2025-09-27,45453,1,OK,3.386
stock,prices,6637.TW,2025-09-22,2025-09-27,45453,1,OK,4.401
stock,prices,6639.TW,2025-09-22,2025-09-27,45453,1,OK,3.56
stock,prices,6640.TW,2025-09-22,2025-09-27,45453,1,OK,3.795
stock,prices,6642.TW,2025-09-22,2025-09-27,45453,1,OK,3.49
stock,prices,6643.TW,2025-09-22,2025-09-27,45453,1,OK,3.631
stock,prices,6648.TW,2025-09-22,2025-09-27,45453,1,OK,2.918
stock,prices,6650.TW,2025-09-22,2025-09-27,45453,1,OK,3.321
stock,prices,6649.TW,2025-09-22,2025-09-27,45453,1,OK,4.161
stock,prices,6651.TW,2025-09-22,2025-09-27,45453,1,OK,4.488
stock,prices,6652.TW,2025-09-22,2025-09-27,45453,1,OK,4.196
stock,prices,6654.TW,2025-09-22,2025-09-27,45453,1,OK,3.87
stock,prices,6655.TW,2025-09-22,2025-09-27,45453,1,OK,3.121
stock,prices,6622.TW,2025-09-22,2025-09-27,45453,1,OK,2.888
stock,prices,6621.TW,2025-09-22,2025-09-27,45453,1,OK,3.311
stock,prices,6620.TW,2025-09-22,2025-09-27,45453,1,OK,2.807
stock,prices,6592.TW,2025-09-22,2025-09-27,45453,1,OK,3.928
stock,prices,6592A.TW,2025-09-22,2025-09-27,45453,1,OK,4.077
stock,prices,6592B.TW,2025-09-22,2025-09-27,45453,1,OK,4.452
stock,prices,6593.TW,2025-09-22,2025-09-27,45453,1,OK,3.903
stock,prices,6595.TW,2025-09-22,2025-09-27,45453,1,OK,3.502
stock,prices,6596.TW,2025-09-22,2025-09-27,45453,1,OK,3.382
stock,prices,6597.TW,2025-09-22,2025-09-27,45453,1,OK,3.233
stock,prices,6598.TW,2025-09-22,2025-09-27,45453,1,OK,3.746
stock,prices,6599.TW,2025-09-22,2025-09-27,45453,1,OK,4.189
stock,prices,6603.TW,2025-09-22,2025-09-27,45453,1,OK,4.448
stock,prices,6609.TW,2025-09-22,2025-09-27,45453,1,OK,4.122
stock,prices,6606.TW,2025-09-22,2025-09-27,45453,1,OK,4.575
stock,prices,6610.TW,2025-09-22,2025-09-27,45453,1,OK,3.631
stock,prices,6612.TW,2025-09-22,2025-09-27,45453,1,OK,2.974
stock,prices,6613.TW,2025-09-22,2025-09-27,45453,1,OK,3.049
stock,prices,6614.TW,2025-09-22,2025-09-27,45453,1,OK,4.302
stock,prices,6618.TW,2025-09-22,2025-09-27,45453,1,OK,4.073
stock,prices,6605.TW,2025-09-22,2025-09-27,45453,1,OK,4.081
stock,prices,6782.TW,2025-09-22,2025-09-27,45453,1,OK,3.448
stock,prices,6617.TW,2025-09-22,2025-09-27,45453,1,OK,5.411
stock,prices,6615.TW,2025-09-22,2025-09-27,45453,1,OK,5.612
stock,prices,6919.TW,2025-09-22,2025-09-27,45453,1,OK,3.087
stock,prices,6920.TW,2025-09-22,2025-09-27,45453,1,OK,3.108
stock,prices,6923.TW,2025-09-22,2025-09-27,45453,1,OK,3.711
stock,prices,6927.TW,2025-09-22,2025-09-27,45453,1,OK,4.463
stock,prices,6926.TW,2025-09-22,2025-09-27,45453,1,OK,4.866
stock,prices,6928.TW,2025-09-22,2025-09-27,45453,1,OK,3.766
stock,prices,6922.TW,2025-09-22,2025-09-27,45453,1,OK,6.148
stock,prices,6929.TW,2025-09-22,2025-09-27,45453,1,OK,3.112
stock,prices,6931.TW,2025-09-22,2025-09-27,45453,1,OK,2.981
stock,prices,6932.TW,2025-09-22,2025-09-27,45453,1,OK,3.209
stock,prices,6934.TW,2025-09-22,2025-09-27,45453,1,OK,3.564
stock,prices,6933.TW,2025-09-22,2025-09-27,45453,1,OK,4.073
stock,prices,6935.TW,2025-09-22,2025-09-27,45453,1,OK,4.009
stock,prices,6917.TW,2025-09-22,2025-09-27,45453,1,OK,3.422
stock,prices,6918.TW,2025-09-22,2025-09-27,45453,1,OK,5.141
stock,prices,6891.TW,2025-09-22,2025-09-27,45453,1,OK,3.053
stock,prices,6892.TW,2025-09-22,2025-09-27,45453,1,OK,2.732
stock,prices,6894.TW,2025-09-22,2025-09-27,45453,1,OK,3.484
stock,prices,6895.TW,2025-09-22,2025-09-27,45453,1,OK,3.379
stock,prices,6898.TW,2025-09-22,2025-09-27,45453,1,OK,3.958
stock,prices,6901.TW,2025-09-22,2025-09-27,45453,1,OK,4.245
stock,prices,6899.TW,2025-09-22,2025-09-27,45453,1,OK,4.57
stock,prices,6906.TW,2025-09-22,2025-09-27,45453,1,OK,3.379
stock,prices,6909.TW,2025-09-22,2025-09-27,45453,1,OK,3.794
stock,prices,6904.TW,2025-09-22,2025-09-27,45453,1,OK,5.366
stock,prices,6910.TW,2025-09-22,2025-09-27,45453,1,OK,3.047
stock,prices,6911.TW,2025-09-22,2025-09-27,45453,1,OK,2.846
stock,prices,6912.TW,2025-09-22,2025-09-27,45453,1,OK,3.792
stock,prices,6913.TW,2025-09-22,2025-09-27,45453,1,OK,3.49
stock,prices,6915.TW,2025-09-22,2025-09-27,45453,1,OK,3.541
stock,prices,6914.TW,2025-09-22,2025-09-27,45453,1,OK,4.507
stock,prices,6916.TW,2025-09-22,2025-09-27,45453,1,OK,4.17
stock,prices,6908.TW,2025-09-22,2025-09-27,45453,1,OK,3.624
stock,prices,6890.TW,2025-09-22,2025-09-27,45453,1,OK,2.919
stock,prices,6937.TW,2025-09-22,2025-09-27,45453,1,OK,3.612
stock,prices,6938.TW,2025-09-22,2025-09-27,45453,1,OK,2.964
stock,prices,6971.TW,2025-09-22,2025-09-27,45453,1,OK,3.075
stock,prices,6973.TW,2025-09-22,2025-09-27,45453,1,OK,3.562
stock,prices,6972.TW,2025-09-22,2025-09-27,45453,1,OK,4.098
stock,prices,6976.TW,2025-09-22,2025-09-27,45453,1,OK,3.899
stock,prices,6977.TW,2025-09-22,2025-09-27,45453,1,OK,3.767
stock,prices,6979.TW,2025-09-22,2025-09-27,45453,1,OK,3.678
stock,prices,6980.TW,2025-09-22,2025-09-27,45453,1,OK,3.093
stock,prices,6982.TW,2025-09-22,2025-09-27,45453,1,OK,3.132
stock,prices,6983.TW,2025-09-22,2025-09-27,45453,1,OK,3.472
stock,prices,6984.TW,2025-09-22,2025-09-27,45453,1,OK,3.291
stock,prices,6986.TW,2025-09-22,2025-09-27,45453,1,OK,3.671
stock,prices,6987.TW,2025-09-22,2025-09-27,45453,1,OK,3.744
stock,prices,6994.TW,2025-09-22,2025-09-27,45453,1,OK,3.201
stock,prices,6990.TW,2025-09-22,2025-09-27,45453,1,OK,4.15
stock,prices,6995.TW,2025-09-22,2025-09-27,45453,1,OK,3.136
stock,prices,6996.TW,2025-09-22,2025-09-27,45453,1,OK,3.434
stock,prices,6967.TW,2025-09-22,2025-09-27,45453,1,OK,3.315
stock,prices,6965.TW,2025-09-22,2025-09-27,45453,1,OK,3.749
stock,prices,6939.TW,2025-09-22,2025-09-27,45453,1,OK,3.432
stock,prices,6963.TW,2025-09-22,2025-09-27,45453,1,OK,4.22
stock,prices,6940.TW,2025-09-22,2025-09-27,45453,1,OK,3.999
stock,prices,6944.TW,2025-09-22,2025-09-27,45453,1,OK,3.391
stock,prices,6945.TW,2025-09-22,2025-09-27,45453,1,OK,3.117
stock,prices,6946.TW,2025-09-22,2025-09-27,45453,1,OK,2.797
stock,prices,6947.TW,2025-09-22,2025-09-27,45453,1,OK,2.802
stock,prices,6953.TW,2025-09-22,2025-09-27,45453,1,OK,3.651
stock,prices,6957.TW,2025-09-22,2025-09-27,45453,1,OK,3.835
stock,prices,6955.TW,2025-09-22,2025-09-27,45453,1,OK,4.458
stock,prices,6958.TW,2025-09-22,2025-09-27,45453,1,OK,3.654
stock,prices,6959.TW,2025-09-22,2025-09-27,45453,1,OK,4.146
stock,prices,6961.TW,2025-09-22,2025-09-27,45453,1,OK,3.638
stock,prices,6962.TW,2025-09-22,2025-09-27,45453,1,OK,2.819
stock,prices,6887.TW,2025-09-22,2025-09-27,45453,1,OK,2.76
stock,prices,6885.TW,2025-09-22,2025-09-27,45453,1,OK,3.52
stock,prices,6886.TW,2025-09-22,2025-09-27,45453,1,OK,3.759
stock,prices,6808.TW,2025-09-22,2025-09-27,45453,1,OK,3.347
stock,prices,6810.TW,2025-09-22,2025-09-27,45453,1,OK,3.549
stock,prices,6814.TW,2025-09-22,2025-09-27,45453,1,OK,3.513
stock,prices,6812.TW,2025-09-22,2025-09-27,45453,1,OK,4.265
stock,prices,6815.TW,2025-09-22,2025-09-27,45453,1,OK,3.452
stock,prices,6818.TW,2025-09-22,2025-09-27,45453,1,OK,3.603
stock,prices,6816.TW,2025-09-22,2025-09-27,45453,1,OK,5.088
stock,prices,6817.TW,2025-09-22,2025-09-27,45453,1,OK,4.577
stock,prices,6820.TW,2025-09-22,2025-09-27,45453,1,OK,4.175
stock,prices,6819.TW,2025-09-22,2025-09-27,45453,1,OK,4.384
stock,prices,6821.TW,2025-09-22,2025-09-27,45453,1,OK,3.396
stock,prices,6823.TW,2025-09-22,2025-09-27,45453,1,OK,3.34
stock,prices,6825.TW,2025-09-22,2025-09-27,45453,1,OK,3.109
stock,prices,6826.TW,2025-09-22,2025-09-27,45453,1,OK,4.282
stock,prices,6830.TW,2025-09-22,2025-09-27,45453,1,OK,3.456
stock,prices,6831.TW,2025-09-22,2025-09-27,45453,1,OK,3.641
stock,prices,6827.TW,2025-09-22,2025-09-27,45453,1,OK,3.97
stock,prices,6805.TW,2025-09-22,2025-09-27,45453,1,OK,3.385
stock,prices,6784.TW,2025-09-22,2025-09-27,45453,1,OK,3.432
stock,prices,6785.TW,2025-09-22,2025-09-27,45453,1,OK,2.946
stock,prices,6786.TW,2025-09-22,2025-09-27,45453,1,OK,3.723
stock,prices,6787.TW,2025-09-22,2025-09-27,45453,1,OK,4.353
stock,prices,6790.TW,2025-09-22,2025-09-27,45453,1,OK,3.425
stock,prices,6791.TW,2025-09-22,2025-09-27,45453,1,OK,3.209
stock,prices,6788.TW,2025-09-22,2025-09-27,45453,1,OK,5.487
stock,prices,6789.TW,2025-09-22,2025-09-27,45453,1,OK,5.214
stock,prices,6792.TW,2025-09-22,2025-09-27,45453,1,OK,3.085
stock,prices,6832.TW,2025-09-22,2025-09-27,45453,1,OK,3.33
stock,prices,6796.TW,2025-09-22,2025-09-27,45453,1,OK,3.093
stock,prices,6798.TW,2025-09-22,2025-09-27,45453,1,OK,3.434
stock,prices,6797.TW,2025-09-22,2025-09-27,45453,1,OK,4.038
stock,prices,6793.TW,2025-09-22,2025-09-27,45453,1,OK,3.706
stock,prices,6799.TW,2025-09-22,2025-09-27,45453,1,OK,3.988
stock,prices,6833.TW,2025-09-22,2025-09-27,45453,1,OK,2.768
stock,prices,6834.TW,2025-09-22,2025-09-27,45453,1,OK,3.319
stock,prices,6862.TW,2025-09-22,2025-09-27,45453,1,OK,2.841
stock,prices,6863.TW,2025-09-22,2025-09-27,45453,1,OK,3.374
stock,prices,6864.TW,2025-09-22,2025-09-27,45453,1,OK,3.429
stock,prices,6867.TW,2025-09-22,2025-09-27,45453,1,OK,3.859
stock,prices,6868.TW,2025-09-22,2025-09-27,45453,1,OK,3.818
stock,prices,6870.TW,2025-09-22,2025-09-27,45453,1,OK,3.734
stock,prices,6872.TW,2025-09-22,2025-09-27,45453,1,OK,3.361
stock,prices,6875.TW,2025-09-22,2025-09-27,45453,1,OK,3.331
stock,prices,6876.TW,2025-09-22,2025-09-27,45453,1,OK,3.151
stock,prices,6877.TW,2025-09-22,2025-09-27,45453,1,OK,3.514
stock,prices,6878.TW,2025-09-22,2025-09-27,45453,1,OK,3.405
stock,prices,6879.TW,2025-09-22,2025-09-27,45453,1,OK,4.021
stock,prices,6882.TW,2025-09-22,2025-09-27,45453,1,OK,3.872
stock,prices,6881.TW,2025-09-22,2025-09-27,45453,1,OK,4.778
stock,prices,6883.TW,2025-09-22,2025-09-27,45453,1,OK,3.522
stock,prices,6874.TW,2025-09-22,2025-09-27,45453,1,OK,3.617
stock,prices,6884.TW,2025-09-22,2025-09-27,45453,1,OK,4.149
stock,prices,7402.TW,2025-09-22,2025-09-27,45453,1,OK,2.938
stock,prices,6861.TW,2025-09-22,2025-09-27,45453,1,OK,2.794
stock,prices,6835.TW,2025-09-22,2025-09-27,45453,1,OK,3.736
stock,prices,6859.TW,2025-09-22,2025-09-27,45453,1,OK,4.231
stock,prices,6838.TW,2025-09-22,2025-09-27,45453,1,OK,3.563
stock,prices,6840.TW,2025-09-22,2025-09-27,45453,1,OK,3.547
stock,prices,6839.TW,2025-09-22,2025-09-27,45453,1,OK,4.279
stock,prices,6841.TW,2025-09-22,2025-09-27,45453,1,OK,3.203
stock,prices,6842.TW,2025-09-22,2025-09-27,45453,1,OK,3.12
stock,prices,6844.TW,2025-09-22,2025-09-27,45453,1,OK,3.842
stock,prices,6843.TW,2025-09-22,2025-09-27,45453,1,OK,4.558
stock,prices,6846.TW,2025-09-22,2025-09-27,45453,1,OK,3.93
stock,prices,6849.TW,2025-09-22,2025-09-27,45453,1,OK,3.968
stock,prices,6848.TW,2025-09-22,2025-09-27,45453,1,OK,4.19
stock,prices,6850.TW,2025-09-22,2025-09-27,45453,1,OK,3.449
stock,prices,6855.TW,2025-09-22,2025-09-27,45453,1,OK,3.168
stock,prices,6856.TW,2025-09-22,2025-09-27,45453,1,OK,4.189
stock,prices,6857.TW,2025-09-22,2025-09-27,45453,1,OK,4.649
stock,prices,4754.TW,2025-09-22,2025-09-27,45453,1,OK,3.877
stock,prices,6858.TW,2025-09-22,2025-09-27,45453,1,OK,4.997
stock,prices,6847.TW,2025-09-22,2025-09-27,45453,1,OK,5.026
stock,prices,3712.TW,2025-09-22,2025-09-27,45453,1,OK,3.483
stock,prices,4747.TW,2025-09-22,2025-09-27,45453,1,OK,2.787
stock,prices,1785.TW,2025-09-22,2025-09-27,45453,1,OK,3.216
stock,prices,1786.TW,2025-09-22,2025-09-27,45453,1,OK,3.18
stock,prices,1788.TW,2025-09-22,2025-09-27,45453,1,OK,3.777
stock,prices,1789.TW,2025-09-22,2025-09-27,45453,1,OK,4.436
stock,prices,1796.TW,2025-09-22,2025-09-27,45453,1,OK,3.841
stock,prices,1799.TW,2025-09-22,2025-09-27,45453,1,OK,3.496
stock,prices,1795.TW,2025-09-22,2025-09-27,45453,1,OK,5.39
stock,prices,1802.TW,2025-09-22,2025-09-27,45453,1,OK,3.574
stock,prices,1805.TW,2025-09-22,2025-09-27,45453,1,OK,2.96
stock,prices,1806.TW,2025-09-22,2025-09-27,45453,1,OK,3.118
stock,prices,1808.TW,2025-09-22,2025-09-27,45453,1,OK,3.809
stock,prices,1810.TW,2025-09-22,2025-09-27,45453,1,OK,3.11
stock,prices,1809.TW,2025-09-22,2025-09-27,45453,1,OK,3.606
stock,prices,1813.TW,2025-09-22,2025-09-27,45453,1,OK,3.575
stock,prices,1815.TW,2025-09-22,2025-09-27,45453,1,OK,3.395
stock,prices,1817.TW,2025-09-22,2025-09-27,45453,1,OK,3.373
stock,prices,1903.TW,2025-09-22,2025-09-27,45453,1,OK,3.199
stock,prices,1904.TW,2025-09-22,2025-09-27,45453,1,OK,3.025
stock,prices,1906.TW,2025-09-22,2025-09-27,45453,1,OK,3.291
stock,prices,1905.TW,2025-09-22,2025-09-27,45453,1,OK,3.999
stock,prices,1783.TW,2025-09-22,2025-09-27,45453,1,OK,2.99
stock,prices,1784.TW,2025-09-22,2025-09-27,45453,1,OK,4.762
stock,prices,1781.TW,2025-09-22,2025-09-27,45453,1,OK,3.469
stock,prices,1731.TW,2025-09-22,2025-09-27,45453,1,OK,3.328
stock,prices,1732.TW,2025-09-22,2025-09-27,45453,1,OK,3.172
stock,prices,1733.TW,2025-09-22,2025-09-27,45453,1,OK,3.12
stock,prices,1734.TW,2025-09-22,2025-09-27,45453,1,OK,3.491
stock,prices,1735.TW,2025-09-22,2025-09-27,45453,1,OK,3.056
stock,prices,1737.TW,2025-09-22,2025-09-27,45453,1,OK,4.062
stock,prices,1907.TW,2025-09-22,2025-09-27,45453,1,OK,4.246
stock,prices,1742.TW,2025-09-22,2025-09-27,45453,1,OK,3.563
stock,prices,1752.TW,2025-09-22,2025-09-27,45453,1,OK,3.5
stock,prices,1760.TW,2025-09-22,2025-09-27,45453,1,OK,3.38
stock,prices,1773.TW,2025-09-22,2025-09-27,45453,1,OK,3.182
stock,prices,1762.TW,2025-09-22,2025-09-27,45453,1,OK,4.721
stock,prices,1777.TW,2025-09-22,2025-09-27,45453,1,OK,3.075
stock,prices,1780.TW,2025-09-22,2025-09-27,45453,1,OK,3.92
stock,prices,1909.TW,2025-09-22,2025-09-27,45453,1,OK,3.377
stock,prices,1776.TW,2025-09-22,2025-09-27,45453,1,OK,5.134
stock,prices,2002A.TW,2025-09-22,2025-09-27,45453,1,OK,3.155
stock,prices,2061.TW,2025-09-22,2025-09-27,45453,1,OK,3.556
stock,prices,2063.TW,2025-09-22,2025-09-27,45453,1,OK,3.592
stock,prices,2064.TW,2025-09-22,2025-09-27,45453,1,OK,3.184
stock,prices,2065.TW,2025-09-22,2025-09-27,45453,1,OK,3.411
stock,prices,2066.TW,2025-09-22,2025-09-27,45453,1,OK,3.689
stock,prices,2067.TW,2025-09-22,2025-09-27,45453,1,OK,3.675
stock,prices,2070.TW,2025-09-22,2025-09-27,45453,1,OK,3.219
stock,prices,2069.TW,2025-09-22,2025-09-27,45453,1,OK,4.086
stock,prices,2071.TW,2025-09-22,2025-09-27,45453,1,OK,3.768
stock,prices,2072.TW,2025-09-22,2025-09-27,45453,1,OK,3.388
stock,prices,2073.TW,2025-09-22,2025-09-27,45453,1,OK,3.427
stock,prices,2101.TW,2025-09-22,2025-09-27,45453,1,OK,2.933
stock,prices,2102.TW,2025-09-22,2025-09-27,45453,1,OK,3.551
stock,prices,2103.TW,2025-09-22,2025-09-27,45453,1,OK,3.158
stock,prices,2104.TW,2025-09-22,2025-09-27,45453,1,OK,3.036
stock,prices,2105.TW,2025-09-22,2025-09-27,45453,1,OK,3.574
stock,prices,2106.TW,2025-09-22,2025-09-27,45453,1,OK,3.59
stock,prices,2107.TW,2025-09-22,2025-09-27,45453,1,OK,3.709
stock,prices,2108.TW,2025-09-22,2025-09-27,45453,1,OK,3.364
stock,prices,2109.TW,2025-09-22,2025-09-27,45453,1,OK,3.764
stock,prices,2114.TW,2025-09-22,2025-09-27,45453,1,OK,3.846
stock,prices,2115.TW,2025-09-22,2025-09-27,45453,1,OK,3.822
stock,prices,2059.TW,2025-09-22,2025-09-27,45453,1,OK,3.35
stock,prices,2049.TW,2025-09-22,2025-09-27,45453,1,OK,3.526
stock,prices,2038.TW,2025-09-22,2025-09-27,45453,1,OK,3.672
stock,prices,2006.TW,2025-09-22,2025-09-27,45453,1,OK,3.821
stock,prices,2007.TW,2025-09-22,2025-09-27,45453,1,OK,3.452
stock,prices,2009.TW,2025-09-22,2025-09-27,45453,1,OK,3.741
stock,prices,2008.TW,2025-09-22,2025-09-27,45453,1,OK,4.279
stock,prices,2010.TW,2025-09-22,2025-09-27,45453,1,OK,3.914
stock,prices,2012.TW,2025-09-22,2025-09-27,45453,1,OK,3.566
stock,prices,2013.TW,2025-09-22,2025-09-27,45453,1,OK,4.204
stock,prices,2014.TW,2025-09-22,2025-09-27,45453,1,OK,4.702
stock,prices,2017.TW,2025-09-22,2025-09-27,45453,1,OK,3.352
stock,prices,2015.TW,2025-09-22,2025-09-27,45453,1,OK,4.414
stock,prices,2020.TW,2025-09-22,2025-09-27,45453,1,OK,4.47
stock,prices,2002.TW,2025-09-22,2025-09-27,45453,1,OK,4.523
stock,prices,2024.TW,2025-09-22,2025-09-27,45453,1,OK,2.809
stock,prices,2022.TW,2025-09-22,2025-09-27,45453,1,OK,3.9
stock,prices,2025.TW,2025-09-22,2025-09-27,45453,1,OK,3.297
stock,prices,2028.TW,2025-09-22,2025-09-27,45453,1,OK,3.565
stock,prices,2027.TW,2025-09-22,2025-09-27,45453,1,OK,4.402
stock,prices,2029.TW,2025-09-22,2025-09-27,45453,1,OK,3.199
stock,prices,2030.TW,2025-09-22,2025-09-27,45453,1,OK,3.981
stock,prices,2031.TW,2025-09-22,2025-09-27,45453,1,OK,3.831
stock,prices,2033.TW,2025-09-22,2025-09-27,45453,1,OK,2.978
stock,prices,2032.TW,2025-09-22,2025-09-27,45453,1,OK,4.809
stock,prices,2035.TW,2025-09-22,2025-09-27,45453,1,OK,3.398
stock,prices,2034.TW,2025-09-22,2025-09-27,45453,1,OK,4.123
stock,prices,2023.TW,2025-09-22,2025-09-27,45453,1,OK,3.367
stock,prices,2201.TW,2025-09-22,2025-09-27,45453,1,OK,3.591
stock,prices,1727.TW,2025-09-22,2025-09-27,45453,1,OK,3.855
stock,prices,1730.TW,2025-09-22,2025-09-27,45453,1,OK,4.318
stock,prices,1535.TW,2025-09-22,2025-09-27,45453,1,OK,4.541
stock,prices,1536.TW,2025-09-22,2025-09-27,45453,1,OK,4.277
stock,prices,1537.TW,2025-09-22,2025-09-27,45453,1,OK,3.823
stock,prices,1539.TW,2025-09-22,2025-09-27,45453,1,OK,3.267
stock,prices,1538.TW,2025-09-22,2025-09-27,45453,1,OK,4.866
stock,prices,1541.TW,2025-09-22,2025-09-27,45453,1,OK,3.2
stock,prices,1540.TW,2025-09-22,2025-09-27,45453,1,OK,4.568
stock,prices,1560.TW,2025-09-22,2025-09-27,45453,1,OK,3.775
stock,prices,1558.TW,2025-09-22,2025-09-27,45453,1,OK,4.038
stock,prices,1565.TW,2025-09-22,2025-09-27,45453,1,OK,3.112
stock,prices,1569.TW,2025-09-22,2025-09-27,45453,1,OK,2.801
stock,prices,1568.TW,2025-09-22,2025-09-27,45453,1,OK,4.765
stock,prices,1580.TW,2025-09-22,2025-09-27,45453,1,OK,3.427
stock,prices,1570.TW,2025-09-22,2025-09-27,45453,1,OK,4.212
stock,prices,1582.TW,2025-09-22,2025-09-27,45453,1,OK,3.848
stock,prices,1583.TW,2025-09-22,2025-09-27,45453,1,OK,3.709
stock,prices,1584.TW,2025-09-22,2025-09-27,45453,1,OK,3.237
stock,prices,1586.TW,2025-09-22,2025-09-27,45453,1,OK,2.896
stock,prices,1587.TW,2025-09-22,2025-09-27,45453,1,OK,3.359
stock,prices,1589.TW,2025-09-22,2025-09-27,45453,1,OK,4.016
stock,prices,1590.TW,2025-09-22,2025-09-27,45453,1,OK,4.027
stock,prices,1533.TW,2025-09-22,2025-09-27,45453,1,OK,3.652
stock,prices,1532.TW,2025-09-22,2025-09-27,45453,1,OK,3.402
stock,prices,1531.TW,2025-09-22,2025-09-27,45453,1,OK,3.472
stock,prices,1530.TW,2025-09-22,2025-09-27,45453,1,OK,3.883
stock,prices,1474.TW,2025-09-22,2025-09-27,45453,1,OK,3.013
stock,prices,1476.TW,2025-09-22,2025-09-27,45453,1,OK,3.658
stock,prices,1475.TW,2025-09-22,2025-09-27,45453,1,OK,4.104
stock,prices,1480.TW,2025-09-22,2025-09-27,45453,1,OK,3.943
stock,prices,1477.TW,2025-09-22,2025-09-27,45453,1,OK,5.03
stock,prices,1503.TW,2025-09-22,2025-09-27,45453,1,OK,2.942
stock,prices,1504.TW,2025-09-22,2025-09-27,45453,1,OK,3.537
stock,prices,1506.TW,2025-09-22,2025-09-27,45453,1,OK,3.459
stock,prices,1512.TW,2025-09-22,2025-09-27,45453,1,OK,3.663
stock,prices,1513.TW,2025-09-22,2025-09-27,45453,1,OK,3.509
stock,prices,1591.TW,2025-09-22,2025-09-27,45453,1,OK,3.611
stock,prices,1514.TW,2025-09-22,2025-09-27,45453,1,OK,4.214
stock,prices,1515.TW,2025-09-22,2025-09-27,45453,1,OK,3.96
stock,prices,1519.TW,2025-09-22,2025-09-27,45453,1,OK,3.176
stock,prices,1517.TW,2025-09-22,2025-09-27,45453,1,OK,4.431
stock,prices,1521.TW,2025-09-22,2025-09-27,45453,1,OK,3.616
stock,prices,1522.TW,2025-09-22,2025-09-27,45453,1,OK,2.897
stock,prices,1522A.TW,2025-09-22,2025-09-27,45453,1,OK,3.483
stock,prices,1524.TW,2025-09-22,2025-09-27,45453,1,OK,3.378
stock,prices,1526.TW,2025-09-22,2025-09-27,45453,1,OK,2.911
stock,prices,1525.TW,2025-09-22,2025-09-27,45453,1,OK,4.735
stock,prices,1528.TW,2025-09-22,2025-09-27,45453,1,OK,4.03
stock,prices,1527.TW,2025-09-22,2025-09-27,45453,1,OK,4.345
stock,prices,1529.TW,2025-09-22,2025-09-27,45453,1,OK,3.398
stock,prices,1516.TW,2025-09-22,2025-09-27,45453,1,OK,3.164
stock,prices,1712.TW,2025-09-22,2025-09-27,45453,1,OK,3.381
stock,prices,1595.TW,2025-09-22,2025-09-27,45453,1,OK,4.351
stock,prices,1713.TW,2025-09-22,2025-09-27,45453,1,OK,3.057
stock,prices,1718.TW,2025-09-22,2025-09-27,45453,1,OK,3.516
stock,prices,1717.TW,2025-09-22,2025-09-27,45453,1,OK,4.195
stock,prices,1714.TW,2025-09-22,2025-09-27,45453,1,OK,4.672
stock,prices,1720.TW,2025-09-22,2025-09-27,45453,1,OK,2.922
stock,prices,1721.TW,2025-09-22,2025-09-27,45453,1,OK,3.893
stock,prices,1722.TW,2025-09-22,2025-09-27,45453,1,OK,4.233
stock,prices,1723.TW,2025-09-22,2025-09-27,45453,1,OK,3.406
stock,prices,1725.TW,2025-09-22,2025-09-27,45453,1,OK,3.26
stock,prices,1726.TW,2025-09-22,2025-09-27,45453,1,OK,3.473
stock,prices,1711.TW,2025-09-22,2025-09-27,45453,1,OK,3.276
stock,prices,1710.TW,2025-09-22,2025-09-27,45453,1,OK,3.079
stock,prices,1597.TW,2025-09-22,2025-09-27,45453,1,OK,3.334
stock,prices,1603.TW,2025-09-22,2025-09-27,45453,1,OK,3.693
stock,prices,1599.TW,2025-09-22,2025-09-27,45453,1,OK,4.388
stock,prices,1605.TW,2025-09-22,2025-09-27,45453,1,OK,3.424
stock,prices,1604.TW,2025-09-22,2025-09-27,45453,1,OK,4.222
stock,prices,1608.TW,2025-09-22,2025-09-27,45453,1,OK,3.314
