phase,dataset,symbol,start,end,rows,files,status,elapsed
stock,per,6891.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.241
stock,per,6892.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,6894.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.075
stock,per,6895.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,6898.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.283
stock,per,6901.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.044
stock,per,6899.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.322
stock,per,6904.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.233
stock,per,6906.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.206
stock,per,6910.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.966
stock,per,6909.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.188
stock,per,6911.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,6912.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,6913.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6914.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.069
stock,per,6916.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.261
stock,per,6915.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.263
stock,per,6908.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,6890.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,6937.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.045
stock,per,6938.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.046
stock,per,6972.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,6971.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,6976.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.123
stock,per,6973.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.286
stock,per,6979.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.052
stock,per,6977.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.215
stock,per,6982.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,6980.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.272
stock,per,6983.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.157
stock,per,6984.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,6986.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.192
stock,per,6987.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,6994.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.001
stock,per,6990.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.2
stock,per,6995.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.199
stock,per,6996.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,6965.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,6967.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.249
stock,per,6939.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,6963.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.271
stock,per,6940.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6944.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.186
stock,per,6946.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.003
stock,per,6945.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.26
stock,per,6953.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,6947.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.314
stock,per,6957.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,6955.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,6959.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.251
stock,per,6958.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.262
stock,per,6961.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.057
stock,per,6962.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.162
stock,per,6887.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,6886.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,6885.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.296
stock,per,6808.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,6810.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.998
stock,per,6812.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.112
stock,per,6815.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.203
stock,per,6814.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.326
stock,per,6816.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.027
stock,per,6817.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.117
stock,per,6818.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.201
stock,per,6819.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.206
stock,per,6820.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.122
stock,per,6821.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,6823.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,6825.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.046
stock,per,6827.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,6826.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.282
stock,per,6831.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,6830.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.315
stock,per,6784.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.979
stock,per,6805.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.085
stock,per,6786.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6785.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.281
stock,per,6788.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.13
stock,per,6787.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,6789.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.1
stock,per,6790.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.199
stock,per,6792.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.987
stock,per,6791.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.223
stock,per,6796.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.1
stock,per,6832.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.301
stock,per,6798.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.058
stock,per,6797.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.239
stock,per,6799.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.268
stock,per,6793.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,6834.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.03
stock,per,6833.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.125
stock,per,6863.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.086
stock,per,6862.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.295
stock,per,6867.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.013
stock,per,6864.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.238
stock,per,6870.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.095
stock,per,6868.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,6875.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.14
stock,per,6872.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.247
stock,per,6876.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.289
stock,per,6877.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.193
stock,per,6878.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.032
stock,per,6879.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,6881.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.281
stock,per,6882.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,6884.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.016
stock,per,6883.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
stock,per,7402.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,6874.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,6859.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.28
stock,per,6861.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.473
stock,per,6835.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.968
stock,per,6838.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.99
stock,per,6840.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.019
stock,per,6839.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,6842.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,6841.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,6843.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.294
stock,per,6844.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.295
stock,per,6848.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,6846.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,6850.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.096
stock,per,6849.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.105
stock,per,6855.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,6856.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.189
stock,per,6857.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.118
stock,per,6858.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,6847.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,4754.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,4747.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.094
stock,per,3712.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.3
stock,per,1786.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.024
stock,per,1785.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.245
stock,per,1788.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,1789.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,1795.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.252
stock,per,1796.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.255
stock,per,1799.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,1802.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.052
stock,per,1805.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,1806.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.296
stock,per,1809.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,1808.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,1810.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.192
stock,per,1813.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.284
stock,per,1815.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.118
stock,per,1903.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,1905.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,1904.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.294
stock,per,1906.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,1784.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,1781.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,1731.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
stock,per,1732.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
stock,per,1733.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,1734.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,1735.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,1737.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,1907.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,1752.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.068
stock,per,1742.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,1762.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.056
stock,per,1760.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.263
stock,per,1776.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.036
stock,per,1773.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.244
stock,per,1780.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.075
stock,per,1777.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.3
stock,per,1909.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,2002A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,2061.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.102
stock,per,2063.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,2065.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.071
stock,per,2064.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.327
stock,per,2067.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.081
stock,per,2066.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.333
stock,per,2069.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.123
stock,per,2070.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.98
stock,per,2072.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.288
stock,per,2071.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.29
stock,per,2101.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.046
stock,per,2073.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,2103.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,2102.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.204
stock,per,2104.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,2105.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.219
stock,per,2106.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.526
stock,per,2107.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.41
stock,per,2109.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.84
stock,per,2108.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.961
stock,per,2115.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.027
stock,per,2114.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.149
stock,per,2059.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.108
stock,per,2049.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.234
stock,per,2006.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,2038.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.209
stock,per,2007.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,2008.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,2009.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,2010.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.269
stock,per,2012.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,2013.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,2014.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.026
stock,per,2015.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.131
stock,per,2017.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.256
stock,per,2002.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.2
stock,per,2022.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,2024.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.134
stock,per,2027.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,2025.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,2028.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.049
stock,per,2029.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.166
stock,per,2030.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,2031.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,2033.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,2032.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.26
stock,per,2035.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.067
stock,per,2034.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,2201.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.025
stock,per,2023.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,1730.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.345
stock,per,1727.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.4
stock,per,1536.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.967
stock,per,1535.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.166
stock,per,1538.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,1537.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.288
stock,per,1540.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.131
stock,per,1539.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,1541.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.022
stock,per,1558.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.022
stock,per,1565.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,1560.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,1568.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,1569.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.272
stock,per,1580.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.054
stock,per,1570.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.246
stock,per,1583.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,1582.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.257
stock,per,1586.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.075
stock,per,1584.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,1587.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.293
stock,per,1589.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,1533.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.031
stock,per,1590.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,1532.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.216
stock,per,1531.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.209
stock,per,1474.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,1530.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,1476.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,1475.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,1477.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.272
stock,per,1480.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,1503.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.054
stock,per,1504.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.068
stock,per,1506.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.276
stock,per,1512.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.269
stock,per,1514.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,1513.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,1591.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.122
stock,per,1515.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,1517.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,1519.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.125
stock,per,1521.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,1522.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,1524.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,1522A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.198
stock,per,1525.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,1526.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.014
stock,per,1527.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,1528.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.288
stock,per,1516.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.024
stock,per,1529.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,1712.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.053
stock,per,1595.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.318
stock,per,1714.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,1713.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.321
stock,per,1717.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.084
stock,per,1718.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.095
stock,per,1720.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.175
stock,per,1721.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,1722.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.066
stock,per,1723.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.175
stock,per,1726.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.08
stock,per,1725.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.205
stock,per,1711.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.238
stock,per,1710.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.238
stock,per,1599.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.018
stock,per,1597.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.033
stock,per,1603.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,1604.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.311
stock,per,1608.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.101
stock,per,1605.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.231
stock,per,1611.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.102
stock,per,1609.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,1612.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.097
stock,per,1614.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,1594.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.278
stock,per,1615.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.152
stock,per,1617.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.072
stock,per,1618.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,1626.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.002
stock,per,1623.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,1702.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.157
stock,per,1707.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,1708.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,1709.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,2204.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.101
stock,per,1616.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.3
stock,per,2206.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.224
stock,per,2207.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,2393.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.026
stock,per,2392.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,2395.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.275
stock,per,2397.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.157
stock,per,2401.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.053
stock,per,2399.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,2402.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.14
stock,per,2404.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,2406.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,2405.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.277
stock,per,2408.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.194
stock,per,2409.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.073
stock,per,2388.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.241
stock,per,2390.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.245
stock,per,2369.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.225
stock,per,2371.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.233
stock,per,2374.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.935
stock,per,2373.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.953
stock,per,2375.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.196
stock,per,2376.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.321
stock,per,2379.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,2377.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.306
stock,per,2382.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.032
stock,per,2380.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.252
stock,per,2383.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.256
stock,per,2385.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,2412.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.175
stock,per,2387.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,2413.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.085
stock,per,2430.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.215
stock,per,2433.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.977
stock,per,2431.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.243
stock,per,2434.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,2436.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.118
stock,per,2439.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.036
stock,per,2438.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,2440.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.282
stock,per,2441.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,2428.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,2444.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,2415.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.045
stock,per,2414.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,2417.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,2419.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.061
stock,per,2421.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.235
stock,per,2420.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.245
stock,per,2425.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.103
stock,per,2423.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.206
stock,per,2427.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.056
